Event Name,Event Date,Result,Fighter1,Fighter2,Weight Class,Method,Round,KD_1,KD_2,TD_1,TD_2,Sub_1,Sub_2,Strikes_1,Strikes_2,Minutes,Seconds,total_time_seconds,Fighter,Total_Submissions
UFC Fight Night: Lineker vs. Dodson,2016-10-01,Alex Oliveira,Alex Oliveira,Will Brooks,Lightweight,KO/TKO-Punches,3,0,0,4,4,1,0,48,16,3,30,630,Alex Oliveira / Will Brooks,1
UFC Fight Night: Lineker vs. Dodson,2016-10-01,Zak Ottow,Zak Ottow,Joshua Burkman,Welterweight,S-DEC,3,0,0,0,1,1,0,65,47,5,0,900,Zak Ottow / Joshua Burkman,1
UFC Fight Night: Lineker vs. Dodson,2016-10-01,Brandon Moreno,Brandon Moreno,Louis Smolka,Flyweight,SUB-Guillotine-Choke,1,0,0,1,1,2,0,8,7,2,23,143,Brandon Moreno / Louis Smolka,2
UFC Fight Night: Lineker vs. Dodson,2016-10-01,Henrique da Silva,Henrique da Silva,Joachim Christensen,Light Heavyweight,SUB-Armbar,2,0,1,0,0,1,0,44,50,4,43,566,Henrique da Silva / Joachim Christensen,1
UFC Fight Night: Lineker vs. Dodson,2016-10-01,Andre Fili,Andre Fili,Hacran Dias,Featherweight,U-DEC,3,1,0,1,4,0,1,45,25,5,0,900,Andre Fili / Hacran Dias,1
UFC Fight Night: Lineker vs. Dodson,2016-10-01,Shamil Abdurakhimov,Shamil Abdurakhimov,Walt Harris,Heavyweight,S-DEC,3,0,0,1,0,0,1,47,33,5,0,900,Shamil Abdurakhimov / Walt Harris,1
UFC Fight Night: Lineker vs. Dodson,2016-10-01,Elizeu Zaleski dos Santos,Elizeu Zaleski dos Santos,Keita Nakamura,Welterweight,U-DEC,3,0,0,1,5,2,0,34,24,5,0,900,Elizeu Zaleski dos Santos / Keita Nakamura,2
UFC Fight Night: Lineker vs. Dodson,2016-10-01,Nate Marquardt,Nate Marquardt,Tamdan McCrory,Middleweight,KO/TKO-Kick,2,1,0,2,0,0,0,24,16,4,44,568,Nate Marquardt / Tamdan McCrory,0
UFC Fight Night: Lineker vs. Dodson,2016-10-01,Ion Cutelaba,Ion Cutelaba,Jonathan Wilson,Light Heavyweight,U-DEC,3,0,0,0,0,0,0,89,30,5,0,900,Ion Cutelaba / Jonathan Wilson,0
UFC Fight Night: Lineker vs. Dodson,2016-10-01,Curtis Blaydes,Curtis Blaydes,Cody East,Heavyweight,KO/TKO-Elbows,2,0,0,5,3,0,0,52,21,2,2,244,Curtis Blaydes / Cody East,0
UFC Fight Night: Lineker vs. Dodson,2016-10-01,Ketlen Vieira,Ketlen Vieira,Kelly Faszholz,Women's Bantamweight,S-DEC,3,0,0,4,0,0,0,13,44,5,0,900,Ketlen Vieira / Kelly Faszholz,0
UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,Cristiane Justino,Cristiane Justino,Lina Lansberg,Catch Weight,KO/TKO-Punches,2,0,0,2,0,0,0,84,14,2,29,298,Cristiane Justino / Lina Lansberg,0
UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,Renan Barao,Renan Barao,Phillipe Nover,Featherweight,U-DEC,3,0,0,3,0,0,0,64,39,5,0,900,Renan Barao / Phillipe Nover,0
UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,Roy Nelson,Roy Nelson,Antonio Silva,Heavyweight,KO/TKO-Punch,2,1,0,0,0,0,0,36,27,4,10,500,Roy Nelson / Antonio Silva,0
UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,Francisco Trinaldo,Francisco Trinaldo,Paul Felder,Lightweight,KO/TKO,3,0,0,1,0,0,0,32,33,2,25,435,Francisco Trinaldo / Paul Felder,0
UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,Eric Spicely,Eric Spicely,Thiago Santos,Middleweight,SUB-Rear-Naked-Choke,1,0,0,1,0,1,0,5,2,2,58,178,Eric Spicely / Thiago Santos,1
UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,Godofredo Pepey,Godofredo Pepey,Mike de la Torre,Featherweight,SUB-Rear-Naked-Choke,1,0,0,1,0,2,0,24,6,3,3,183,Godofredo Pepey / Mike de la Torre,2
UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,Michel Prazeres,Michel Prazeres,Gilbert Burns,Lightweight,U-DEC,3,0,0,5,1,0,0,67,46,5,0,900,Michel Prazeres / Gilbert Burns,0
UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,Rani Yahya,Rani Yahya,Michinori Tanaka,Bantamweight,U-DEC,3,0,0,7,1,1,0,10,20,5,0,900,Rani Yahya / Michinori Tanaka,1
UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,Jussier Formiga,Jussier Formiga,Dustin Ortiz,Flyweight,U-DEC,3,0,0,1,0,2,0,8,13,5,0,900,Jussier Formiga / Dustin Ortiz,2
UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,Erick Silva,Erick Silva,Luan Chagas,Welterweight,SUB-Rear-Naked-Choke,3,1,2,0,1,2,0,55,41,3,57,711,Erick Silva / Luan Chagas,2
UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,Alan Patrick,Alan Patrick,Stevie Ray,Lightweight,U-DEC,3,0,0,5,0,1,1,7,2,5,0,900,Alan Patrick / Stevie Ray,2
UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,Vicente Luque,Vicente Luque,Hector Urbina,Welterweight,KO/TKO-Punch,1,1,0,0,0,0,0,11,5,1,0,60,Vicente Luque / Hector Urbina,0
UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,Gregor Gillespie,Gregor Gillespie,Glaico Franca Moreira,Lightweight,U-DEC,3,0,0,5,0,0,0,41,43,5,0,900,Gregor Gillespie / Glaico Franca Moreira,0
UFC Fight Night: Poirier vs. Johnson,2016-09-17,Michael Johnson,Michael Johnson,Dustin Poirier,Lightweight,KO/TKO-Punches,1,1,0,0,0,0,0,14,6,1,35,95,Michael Johnson / Dustin Poirier,0
UFC Fight Night: Poirier vs. Johnson,2016-09-17,Derek Brunson,Derek Brunson,Uriah Hall,Middleweight,KO/TKO-Punches,1,1,0,0,0,0,0,4,1,1,41,101,Derek Brunson / Uriah Hall,0
UFC Fight Night: Poirier vs. Johnson,2016-09-17,Evan Dunham,Evan Dunham,Ricky Glenn,Lightweight,U-DEC,3,0,0,3,0,2,0,144,58,5,0,900,Evan Dunham / Ricky Glenn,2
UFC Fight Night: Poirier vs. Johnson,2016-09-17,Roan Carneiro,Roan Carneiro,Kenny Robertson,Welterweight,S-DEC,3,0,0,2,0,0,0,33,28,5,0,900,Roan Carneiro / Kenny Robertson,0
UFC Fight Night: Poirier vs. Johnson,2016-09-17,Islam Makhachev,Islam Makhachev,Chris Wade,Lightweight,U-DEC,3,0,0,4,0,2,2,12,5,5,0,900,Islam Makhachev / Chris Wade,4
UFC Fight Night: Poirier vs. Johnson,2016-09-17,Chas Skelly,Chas Skelly,Maximo Blanco,Featherweight,SUB-D'Arce-Choke,1,0,0,0,0,1,0,1,0,0,19,19,Chas Skelly / Maximo Blanco,1
UFC Fight Night: Poirier vs. Johnson,2016-09-17,Gabriel Benitez,Gabriel Benitez,Sam Sicilia,Featherweight,SUB-Guillotine-Choke,2,1,0,0,0,1,0,39,19,1,20,160,Gabriel Benitez / Sam Sicilia,1
UFC Fight Night: Poirier vs. Johnson,2016-09-17,Belal Muhammad,Belal Muhammad,Augusto Montano,Welterweight,KO/TKO-Punches,3,0,0,3,0,0,0,66,67,4,19,777,Belal Muhammad / Augusto Montano,0
UFC Fight Night: Poirier vs. Johnson,2016-09-17,Antonio Carlos Junior,Antonio Carlos Junior,Leonardo Guimaraes,Middleweight,SUB-Rear-Naked-Choke,3,0,0,7,0,1,2,32,6,4,46,858,Antonio Carlos Junior / Leonardo Guimaraes,3
UFC Fight Night: Poirier vs. Johnson,2016-09-17,Jose Quinonez,Jose Quinonez,Joey Gomez,Bantamweight,U-DEC,3,2,1,5,0,0,0,56,44,5,0,900,Jose Quinonez / Joey Gomez,0
UFC Fight Night: Poirier vs. Johnson,2016-09-17,Randy Brown,Randy Brown,Erick Montano,Welterweight,SUB-Guillotine-Choke,3,0,0,1,2,1,0,12,21,0,18,54,Randy Brown / Erick Montano,1
UFC Fight Night: Poirier vs. Johnson,2016-09-17,Draw,Alejandro Perez,Albert Morales,Bantamweight,M-DEC,3,0,0,1,0,0,0,61,79,5,0,900,Alejandro Perez / Albert Morales,0
UFC 203: Miocic vs. Overeem,2016-09-10,Stipe Miocic,Stipe Miocic,Alistair Overeem,Heavyweight,KO/TKO-Punch,1,0,1,1,0,0,1,34,9,4,27,267,Stipe Miocic / Alistair Overeem,1
UFC 203: Miocic vs. Overeem,2016-09-10,Fabricio Werdum,Fabricio Werdum,Travis Browne,Heavyweight,U-DEC,3,1,0,0,0,1,0,84,37,5,0,900,Fabricio Werdum / Travis Browne,1
UFC 203: Miocic vs. Overeem,2016-09-10,Mickey Gall,Mickey Gall,CM Punk,Welterweight,SUB-Rear-Naked-Choke,1,0,0,1,0,2,0,20,0,2,14,134,Mickey Gall / CM Punk,2
UFC 203: Miocic vs. Overeem,2016-09-10,Jimmie Rivera,Jimmie Rivera,Urijah Faber,Bantamweight,U-DEC,3,0,0,0,0,0,0,54,22,5,0,900,Jimmie Rivera / Urijah Faber,0
UFC 203: Miocic vs. Overeem,2016-09-10,Jessica Andrade,Jessica Andrade,Joanne Wood,Women's Strawweight,SUB-Guillotine-Choke,1,0,0,2,0,1,0,20,13,4,38,278,Jessica Andrade / Joanne Wood,1
UFC 203: Miocic vs. Overeem,2016-09-10,Bethe Correia,Bethe Correia,Jessica Eye,Women's Bantamweight,S-DEC,3,0,0,0,0,0,0,49,52,5,0,900,Bethe Correia / Jessica Eye,0
UFC 203: Miocic vs. Overeem,2016-09-10,Brad Tavares,Brad Tavares,Caio Magalhaes,Middleweight,S-DEC,3,0,0,0,1,0,1,46,26,5,0,900,Brad Tavares / Caio Magalhaes,1
UFC 203: Miocic vs. Overeem,2016-09-10,Nik Lentz,Nik Lentz,Michael McBride,Lightweight,KO/TKO-Punches,2,0,0,5,0,1,0,38,16,4,17,514,Nik Lentz / Michael McBride,1
UFC 203: Miocic vs. Overeem,2016-09-10,Drew Dober,Drew Dober,Jason Gonzalez,Lightweight,KO/TKO-Punch,1,1,0,0,0,0,0,20,10,1,45,105,Drew Dober / Jason Gonzalez,0
UFC 203: Miocic vs. Overeem,2016-09-10,Yancy Medeiros,Yancy Medeiros,Sean Spencer,Welterweight,SUB-Rear-Naked-Choke,2,2,0,0,0,1,0,17,17,0,49,98,Yancy Medeiros / Sean Spencer,1
UFC Fight Night: Arlovski vs. Barnett,2016-09-03,Josh Barnett,Josh Barnett,Andrei Arlovski,Heavyweight,SUB-Rear-Naked-Choke,3,0,0,1,1,1,0,53,38,2,53,519,Josh Barnett / Andrei Arlovski,1
UFC Fight Night: Arlovski vs. Barnett,2016-09-03,Alexander Gustafsson,Alexander Gustafsson,Jan Blachowicz,Light Heavyweight,U-DEC,3,0,0,4,0,0,0,50,28,5,0,900,Alexander Gustafsson / Jan Blachowicz,0
UFC Fight Night: Arlovski vs. Barnett,2016-09-03,Ryan Bader,Ryan Bader,Ilir Latifi,Light Heavyweight,KO/TKO-Knee,2,1,1,0,0,0,0,13,9,2,6,252,Ryan Bader / Ilir Latifi,0
UFC Fight Night: Arlovski vs. Barnett,2016-09-03,Nick Hein,Nick Hein,Tae Hyun Bang,Lightweight,U-DEC,3,0,0,2,0,0,0,20,40,5,0,900,Nick Hein / Tae Hyun Bang,0
UFC Fight Night: Arlovski vs. Barnett,2016-09-03,Jessin Ayari,Jessin Ayari,Jim Wallhead,Welterweight,S-DEC,3,0,1,0,0,0,0,70,47,5,0,900,Jessin Ayari / Jim Wallhead,0
UFC Fight Night: Arlovski vs. Barnett,2016-09-03,Peter Sobotta,Peter Sobotta,Nicolas Dalby,Welterweight,U-DEC,3,1,0,3,0,1,0,38,14,5,0,900,Peter Sobotta / Nicolas Dalby,1
UFC Fight Night: Arlovski vs. Barnett,2016-09-03,Ashlee Evans-Smith,Ashlee Evans-Smith,Veronica Hardy,Women's Bantamweight,KO/TKO-Elbows,3,0,0,2,0,0,0,73,23,2,46,498,Ashlee Evans-Smith / Veronica Hardy,0
UFC Fight Night: Arlovski vs. Barnett,2016-09-03,Taylor Lapilus,Taylor Lapilus,Leandro Issa,Bantamweight,U-DEC,3,0,0,0,3,0,0,63,19,5,0,900,Taylor Lapilus / Leandro Issa,0
UFC Fight Night: Arlovski vs. Barnett,2016-09-03,Draw,Jarjis Danho,Christian Colombo,Heavyweight,M-DEC,3,0,0,1,0,0,0,52,76,5,0,900,Jarjis Danho / Christian Colombo,0
UFC Fight Night: Arlovski vs. Barnett,2016-09-03,Jack Hermansson,Jack Hermansson,Scott Askham,Middleweight,U-DEC,3,0,0,1,0,0,2,88,37,5,0,900,Jack Hermansson / Scott Askham,2
UFC Fight Night: Arlovski vs. Barnett,2016-09-03,Rustam Khabilov,Rustam Khabilov,Leandro Silva,Lightweight,U-DEC,3,0,0,2,0,0,0,24,29,5,0,900,Rustam Khabilov / Leandro Silva,0
UFC on FOX: Maia vs. Condit,2016-08-27,Demian Maia,Demian Maia,Carlos Condit,Welterweight,SUB-Rear-Naked-Choke,1,0,0,1,0,1,0,1,1,1,52,112,Demian Maia / Carlos Condit,1
UFC on FOX: Maia vs. Condit,2016-08-27,Anthony Pettis,Anthony Pettis,Charles Oliveira,Featherweight,SUB-Guillotine-Choke,3,0,0,0,4,1,0,53,41,1,49,327,Anthony Pettis / Charles Oliveira,1
UFC on FOX: Maia vs. Condit,2016-08-27,Paige VanZant,Paige VanZant,Bec Rawlings,Women's Strawweight,KO/TKO-Kick,2,1,0,0,0,0,0,25,21,0,17,34,Paige VanZant / Bec Rawlings,0
UFC on FOX: Maia vs. Condit,2016-08-27,Jim Miller,Jim Miller,Joe Lauzon,Lightweight,S-DEC,3,0,0,0,3,0,1,80,54,5,0,900,Jim Miller / Joe Lauzon,1
UFC on FOX: Maia vs. Condit,2016-08-27,Sam Alvey,Sam Alvey,Kevin Casey,Middleweight,KO/TKO-Punches,2,2,0,0,0,0,0,59,25,4,56,592,Sam Alvey / Kevin Casey,0
UFC on FOX: Maia vs. Condit,2016-08-27,Kyle Bochniak,Kyle Bochniak,Enrique Barzola,Featherweight,S-DEC,3,0,0,1,1,0,0,41,55,5,0,900,Kyle Bochniak / Enrique Barzola,0
UFC on FOX: Maia vs. Condit,2016-08-27,Alessio Di Chirico,Alessio Di Chirico,Garreth McLellan,Middleweight,S-DEC,3,1,0,2,2,0,0,61,57,5,0,900,Alessio Di Chirico / Garreth McLellan,0
UFC on FOX: Maia vs. Condit,2016-08-27,Felipe Silva,Felipe Silva,Shane Campbell,Lightweight,KO/TKO-Punch,1,1,0,0,0,0,0,11,9,1,13,73,Felipe Silva / Shane Campbell,0
UFC on FOX: Maia vs. Condit,2016-08-27,Chad Laprise,Chad Laprise,Thibault Gouti,Lightweight,KO/TKO-Punch,1,2,0,0,0,0,0,17,4,1,36,96,Chad Laprise / Thibault Gouti,0
UFC on FOX: Maia vs. Condit,2016-08-27,Jeremy Kennedy,Jeremy Kennedy,Alex Ricci,Lightweight,U-DEC,3,0,0,5,0,0,0,27,28,5,0,900,Jeremy Kennedy / Alex Ricci,0
UFC 202: Diaz vs. McGregor 2,2016-08-20,Conor McGregor,Conor McGregor,Nate Diaz,Welterweight,M-DEC,5,3,0,0,1,0,0,164,166,5,0,1500,Conor McGregor / Nate Diaz,0
UFC 202: Diaz vs. McGregor 2,2016-08-20,Anthony Johnson,Anthony Johnson,Glover Teixeira,Light Heavyweight,KO/TKO-Punch,1,1,0,0,0,0,0,4,1,0,13,13,Anthony Johnson / Glover Teixeira,0
UFC 202: Diaz vs. McGregor 2,2016-08-20,Donald Cerrone,Donald Cerrone,Rick Story,Welterweight,KO/TKO-Kick,2,1,0,1,1,1,0,45,17,2,2,244,Donald Cerrone / Rick Story,1
UFC 202: Diaz vs. McGregor 2,2016-08-20,Mike Perry,Mike Perry,Hyun Gyu Lim,Welterweight,KO/TKO-Punch,1,3,0,0,0,0,0,31,8,3,38,218,Mike Perry / Hyun Gyu Lim,0
UFC 202: Diaz vs. McGregor 2,2016-08-20,Tim Means,Tim Means,Sabah Homasi,Welterweight,KO/TKO-Punches,2,0,0,0,2,0,0,71,33,2,56,352,Tim Means / Sabah Homasi,0
UFC 202: Diaz vs. McGregor 2,2016-08-20,Cody Garbrandt,Cody Garbrandt,Takeya Mizugaki,Bantamweight,KO/TKO-Punch,1,1,0,0,0,0,0,12,4,0,48,48,Cody Garbrandt / Takeya Mizugaki,0
UFC 202: Diaz vs. McGregor 2,2016-08-20,Raquel Pennington,Raquel Pennington,Elizabeth Phillips,Women's Bantamweight,U-DEC,3,0,0,3,1,1,0,33,15,5,0,900,Raquel Pennington / Elizabeth Phillips,1
UFC 202: Diaz vs. McGregor 2,2016-08-20,Artem Lobov,Artem Lobov,Chris Avila,Featherweight,U-DEC,3,0,0,0,0,0,0,53,42,5,0,900,Artem Lobov / Chris Avila,0
UFC 202: Diaz vs. McGregor 2,2016-08-20,Cortney Casey,Cortney Casey,Randa Markos,Women's Strawweight,SUB-Armbar,1,0,0,0,1,1,0,21,4,4,34,274,Cortney Casey / Randa Markos,1
UFC 202: Diaz vs. McGregor 2,2016-08-20,Lorenz Larkin,Lorenz Larkin,Neil Magny,Welterweight,KO/TKO-Elbows,1,1,0,0,0,0,0,32,8,4,8,248,Lorenz Larkin / Neil Magny,0
UFC 202: Diaz vs. McGregor 2,2016-08-20,Colby Covington,Colby Covington,Max Griffin,Welterweight,KO/TKO-Punches,3,0,0,6,0,0,1,26,13,2,18,414,Colby Covington / Max Griffin,1
UFC 202: Diaz vs. McGregor 2,2016-08-20,Marvin Vettori,Marvin Vettori,Alberto Uda,Middleweight,SUB-Guillotine-Choke,1,0,0,1,1,1,0,10,4,4,30,270,Marvin Vettori / Alberto Uda,1
UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,Yair Rodriguez,Yair Rodriguez,Alex Caceres,Featherweight,S-DEC,5,0,0,1,1,0,0,120,62,5,0,1500,Yair Rodriguez / Alex Caceres,0
UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,Dennis Bermudez,Dennis Bermudez,Rony Jason,Featherweight,U-DEC,3,0,0,5,0,0,0,48,9,5,0,900,Dennis Bermudez / Rony Jason,0
UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,Thales Leites,Thales Leites,Chris Camozzi,Middleweight,SUB-Rear-Naked-Choke,3,0,0,5,0,1,0,36,8,2,58,534,Thales Leites / Chris Camozzi,1
UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,Santiago Ponzinibbio,Santiago Ponzinibbio,Zak Cummings,Welterweight,U-DEC,3,0,0,0,1,0,0,58,35,5,0,900,Santiago Ponzinibbio / Zak Cummings,0
UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,Trevor Smith,Trevor Smith,Joseph Gigliotti,Middleweight,U-DEC,3,1,0,4,1,2,1,42,15,5,0,900,Trevor Smith / Joseph Gigliotti,3
UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,Maryna Moroz,Maryna Moroz,Danielle Taylor,Women's Strawweight,S-DEC,3,0,0,0,1,0,0,17,17,5,0,900,Maryna Moroz / Danielle Taylor,0
UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,Court McGee,Court McGee,Dominique Steele,Welterweight,U-DEC,3,0,0,4,0,1,0,15,23,5,0,900,Court McGee / Dominique Steele,1
UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,Marcin Tybura,Marcin Tybura,Viktor Pesta,Heavyweight,KO/TKO-Kick,2,1,0,0,0,0,0,15,3,0,53,106,Marcin Tybura / Viktor Pesta,0
UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,David Teymur,David Teymur,Jason Novelli,Lightweight,KO/TKO-Punches,2,1,0,0,0,0,0,26,8,1,25,170,David Teymur / Jason Novelli,0
UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,Teruto Ishihara,Teruto Ishihara,Horacio Gutierrez,Featherweight,KO/TKO-Punches,1,1,0,0,0,0,0,13,5,2,32,152,Teruto Ishihara / Horacio Gutierrez,0
UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,Cub Swanson,Cub Swanson,Tatsuya Kawajiri,Featherweight,U-DEC,3,0,0,1,3,1,0,67,23,5,0,900,Cub Swanson / Tatsuya Kawajiri,1
UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,Justin Ledet,Justin Ledet,Chase Sherman,Heavyweight,U-DEC,3,0,0,0,0,0,0,113,59,5,0,900,Justin Ledet / Chase Sherman,0
UFC 201: Lawler vs. Woodley,2016-07-30,Tyron Woodley,Tyron Woodley,Robbie Lawler,Welterweight,KO/TKO-Punch,1,1,0,0,0,0,0,8,3,2,12,132,Tyron Woodley / Robbie Lawler,0
UFC 201: Lawler vs. Woodley,2016-07-30,Karolina Kowalkiewicz,Karolina Kowalkiewicz,Rose Namajunas,Women's Strawweight,S-DEC,3,0,0,0,2,0,0,84,70,5,0,900,Karolina Kowalkiewicz / Rose Namajunas,0
UFC 201: Lawler vs. Woodley,2016-07-30,Jake Ellenberger,Jake Ellenberger,Matt Brown,Welterweight,KO/TKO-Kick,1,2,0,0,0,0,0,21,7,1,46,106,Jake Ellenberger / Matt Brown,0
UFC 201: Lawler vs. Woodley,2016-07-30,Erik Perez,Erik Perez,Francisco Rivera,Bantamweight,U-DEC,3,0,0,2,0,0,0,54,55,5,0,900,Erik Perez / Francisco Rivera,0
UFC 201: Lawler vs. Woodley,2016-07-30,Ryan Benoit,Ryan Benoit,Fredy Serrano,Flyweight,S-DEC,3,1,0,0,5,0,0,31,22,5,0,900,Ryan Benoit / Fredy Serrano,0
UFC 201: Lawler vs. Woodley,2016-07-30,Nikita Krylov,Nikita Krylov,Ed Herman,Light Heavyweight,KO/TKO-Kick,2,1,0,0,1,0,0,60,26,0,40,80,Nikita Krylov / Ed Herman,0
UFC 201: Lawler vs. Woodley,2016-07-30,Jorge Masvidal,Jorge Masvidal,Ross Pearson,Welterweight,U-DEC,3,1,0,1,2,0,0,113,52,5,0,900,Jorge Masvidal / Ross Pearson,0
UFC 201: Lawler vs. Woodley,2016-07-30,Anthony Hamilton,Anthony Hamilton,Damian Grabowski,Heavyweight,KO/TKO-Punches,1,1,0,0,0,0,0,9,1,0,14,14,Anthony Hamilton / Damian Grabowski,0
UFC 201: Lawler vs. Woodley,2016-07-30,Wilson Reis,Wilson Reis,Hector Sandoval,Flyweight,SUB-Rear-Naked-Choke,1,0,0,3,0,1,0,4,5,1,49,109,Wilson Reis / Hector Sandoval,1
UFC 201: Lawler vs. Woodley,2016-07-30,Draw,Michael Graves,Bojan Velickovic,Welterweight,M-DEC,3,0,0,3,1,0,0,9,17,5,0,900,Michael Graves / Bojan Velickovic,0
UFC 201: Lawler vs. Woodley,2016-07-30,Damien Brown,Damien Brown,Cesar Arzamendia,Lightweight,KO/TKO-Punches,1,2,0,0,0,0,1,22,17,2,27,147,Damien Brown / Cesar Arzamendia,1
UFC on FOX: Holm vs. Shevchenko,2016-07-23,Valentina Shevchenko,Valentina Shevchenko,Holly Holm,Women's Bantamweight,U-DEC,5,0,0,3,0,0,0,87,54,5,0,1500,Valentina Shevchenko / Holly Holm,0
UFC on FOX: Holm vs. Shevchenko,2016-07-23,Edson Barboza,Edson Barboza,Gilbert Melendez,Lightweight,U-DEC,3,0,0,1,0,0,0,56,39,5,0,900,Edson Barboza / Gilbert Melendez,0
UFC on FOX: Holm vs. Shevchenko,2016-07-23,Francis Ngannou,Francis Ngannou,Bojan Mihajlovic,Heavyweight,KO/TKO-Punches,1,0,0,0,0,0,0,8,3,1,34,94,Francis Ngannou / Bojan Mihajlovic,0
UFC on FOX: Holm vs. Shevchenko,2016-07-23,Felice Herrig,Felice Herrig,Kailin Curran,Women's Strawweight,SUB-Rear-Naked-Choke,1,0,0,1,0,1,0,13,5,1,59,119,Felice Herrig / Kailin Curran,1
UFC on FOX: Holm vs. Shevchenko,2016-07-23,Eddie Wineland,Eddie Wineland,Frankie Saenz,Bantamweight,KO/TKO-Punches,3,1,0,0,1,0,0,42,45,1,54,342,Eddie Wineland / Frankie Saenz,0
UFC on FOX: Holm vs. Shevchenko,2016-07-23,Darren Elkins,Darren Elkins,Godofredo Pepey,Featherweight,U-DEC,3,0,0,5,0,0,2,33,20,5,0,900,Darren Elkins / Godofredo Pepey,2
UFC on FOX: Holm vs. Shevchenko,2016-07-23,Kamaru Usman,Kamaru Usman,Alexander Yakovlev,Welterweight,U-DEC,3,0,0,5,0,0,0,41,8,5,0,900,Kamaru Usman / Alexander Yakovlev,0
UFC on FOX: Holm vs. Shevchenko,2016-07-23,Michel Prazeres,Michel Prazeres,JC Cottrell,Lightweight,U-DEC,3,0,0,7,0,1,0,48,14,5,0,900,Michel Prazeres / JC Cottrell,1
UFC on FOX: Holm vs. Shevchenko,2016-07-23,Alex Oliveira,Alex Oliveira,James Moontasri,Welterweight,U-DEC,3,0,0,2,0,0,0,58,12,5,0,900,Alex Oliveira / James Moontasri,0
UFC on FOX: Holm vs. Shevchenko,2016-07-23,Jason Knight,Jason Knight,Jim Alers,Featherweight,S-DEC,3,0,0,1,4,0,0,76,41,5,0,900,Jason Knight / Jim Alers,0
UFC on FOX: Holm vs. Shevchenko,2016-07-23,Luis Henrique,Luis Henrique,Dmitrii Smoliakov,Heavyweight,SUB-Rear-Naked-Choke,2,0,0,1,0,1,0,20,14,3,58,476,Luis Henrique / Dmitrii Smoliakov,1
UFC Fight Night: McDonald vs. Lineker,2016-07-13,John Lineker,John Lineker,Michael McDonald,Bantamweight,KO/TKO-Punch,1,2,0,0,0,0,0,26,14,2,43,163,John Lineker / Michael McDonald,0
UFC Fight Night: McDonald vs. Lineker,2016-07-13,Tony Ferguson,Tony Ferguson,Lando Vannata,Lightweight,SUB-D'Arce-Choke,2,0,1,0,0,3,0,66,40,2,22,284,Tony Ferguson / Lando Vannata,3
UFC Fight Night: McDonald vs. Lineker,2016-07-13,Tim Boetsch,Tim Boetsch,Josh Samman,Middleweight,KO/TKO-Punches,2,0,0,2,0,0,0,38,17,3,49,458,Tim Boetsch / Josh Samman,0
UFC Fight Night: McDonald vs. Lineker,2016-07-13,Daniel Omielanczuk,Daniel Omielanczuk,Aleksei Oleinik,Heavyweight,M-DEC,3,0,0,1,4,0,2,26,8,5,0,900,Daniel Omielanczuk / Aleksei Oleinik,2
UFC Fight Night: McDonald vs. Lineker,2016-07-13,Keita Nakamura,Keita Nakamura,Kyle Noke,Welterweight,SUB-Rear-Naked-Choke,2,1,0,0,2,1,0,41,44,4,59,598,Keita Nakamura / Kyle Noke,1
UFC Fight Night: McDonald vs. Lineker,2016-07-13,Louis Smolka,Louis Smolka,Ben Nguyen,Flyweight,KO/TKO-Elbows,2,0,0,3,0,7,1,82,4,4,41,562,Louis Smolka / Ben Nguyen,8
UFC Fight Night: McDonald vs. Lineker,2016-07-13,Katlyn Chookagian,Katlyn Chookagian,Lauren Murphy,Women's Bantamweight,U-DEC,3,0,0,0,1,0,0,45,38,5,0,900,Katlyn Chookagian / Lauren Murphy,0
UFC Fight Night: McDonald vs. Lineker,2016-07-13,Sam Alvey,Sam Alvey,Eric Spicely,Middleweight,SUB-Guillotine-Choke,1,0,0,0,0,1,0,8,7,2,43,163,Sam Alvey / Eric Spicely,1
UFC Fight Night: McDonald vs. Lineker,2016-07-13,Cortney Casey,Cortney Casey,Cristina Stanciu,Women's Strawweight,KO/TKO-Elbows,1,0,0,2,0,0,0,19,5,2,36,156,Cortney Casey / Cristina Stanciu,0
